$GPGGA,120337.00,5003.96748202,N,01955.22818652,E,1,21,0.6,229.050,M,41.998,M,,*66

$GPGGA,120338.00,5003.96748490,N,01955.22818584,E,1,21,0.6,229.064,M,41.998,M,,*6B

$GPGGA,120339.00,5003.96748455,N,01955.22818129,E,1,21,0.6,229.072,M,41.998,M,,*67

$GPGGA,120340.00,5003.96748582,N,01955.22818034,E,1,21,0.6,229.087,M,41.998,M,,*65

$GPGGA,120341.00,5003.96748571,N,01955.22817998,E,1,21,0.6,229.089,M,41.998,M,,*66

$GPGGA,120342.00,5003.96748814,N,01955.22817745,E,1,21,0.6,229.108,M,41.998,M,,*6D

$GPGGA,120343.00,5003.96749033,N,01955.22817331,E,1,21,0.6,229.113,M,41.998,M,,*6D

$GPGGA,120344.00,5003.96749253,N,01955.22817227,E,1,21,0.6,229.130,M,41.998,M,,*69

$GPZDA,120344.016,06,03,2014,00,00*53

$GPGGA,120345.00,5003.96749208,N,01955.22817418,E,1,21,0.6,229.136,M,41.998,M,,*6A

$GPGGA,120346.00,5003.96749349,N,01955.22817653,E,1,21,0.6,229.153,M,41.998,M,,*63

$GPGGA,120347.00,5003.96749312,N,01955.22817720,E,1,21,0.6,229.160,M,41.998,M,,*69

$GPGGA,120348.00,5003.96749497,N,01955.22817563,E,1,21,0.6,229.174,M,41.998,M,,*6C

$GPGGA,120349.00,5003.96749607,N,01955.22817060,E,1,21,0.6,229.181,M,41.998,M,,*6A

$GPGGA,120350.00,5003.96750051,N,01955.22816562,E,1,21,0.6,229.203,M,41.998,M,,*60

$GPGGA,120351.00,5003.96749763,N,01955.22816415,E,1,21,0.6,229.207,M,41.998,M,,*6A

$GPGGA,120352.00,5003.96749813,N,01955.22816374,E,1,21,0.6,229.223,M,41.998,M,,*67

$GPGGA,120353.00,5003.96749737,N,01955.22816416,E,1,21,0.6,229.226,M,41.998,M,,*69

$GPGGA,120354.00,5003.96749782,N,01955.22816079,E,1,21,0.6,229.248,M,41.998,M,,*65

$GPGGA,120355.00,5003.96749808,N,01955.22815761,E,1,21,0.6,229.248,M,41.998,M,,*64

$GPGGA,120356.00,5003.96749585,N,01955.22815656,E,1,21,0.6,229.258,M,41.998,M,,*6B

$GPGGA,120357.00,5003.96749357,N,01955.22815686,E,1,21,0.6,229.259,M,41.998,M,,*6F

$GPGGA,120358.00,5003.96749738,N,01955.22815627,E,1,21,0.6,229.269,M,41.998,M,,*65

$GPGGA,120359.00,5003.96749999,N,01955.22815614,E,1,21,0.6,229.270,M,41.998,M,,*69

$GPGGA,120400.00,5003.96750086,N,01955.22815423,E,1,21,0.6,229.282,M,41.998,M,,*66

$GPGGA,120401.00,5003.96749952,N,01955.22815146,E,1,21,0.6,229.277,M,41.998,M,,*63

$GPGGA,120402.00,5003.96749831,N,01955.22815240,E,1,21,0.6,229.281,M,41.998,M,,*68

$GPGGA,120403.00,5003.96749894,N,01955.22815218,E,1,21,0.6,229.285,M,41.998,M,,*6F

$GPGGA,120404.00,5003.96750188,N,01955.22814783,E,1,21,0.6,229.294,M,41.998,M,,*62

$GPGGA,120405.00,5003.96750254,N,01955.22814648,E,1,21,0.6,229.292,M,41.998,M,,*61

$GPGGA,120406.00,5003.96750471,N,01955.22814255,E,1,21,0.6,229.310,M,41.998,M,,*60

$GPGGA,120407.00,5003.96750358,N,01955.22814229,E,1,21,0.6,229.313,M,41.998,M,,*65

$GPGGA,120408.00,5003.96750551,N,01955.22814206,E,1,21,0.6,229.321,M,41.998,M,,*69

$GPGGA,120409.00,5003.96750556,N,01955.22814164,E,1,21,0.6,229.324,M,41.998,M,,*6D

$GPGGA,120410.00,5003.96750747,N,01955.22814263,E,1,21,0.6,229.336,M,41.998,M,,*60

